Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,EventSource.2,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,EventSource.3,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
4733,77825.3252,,,,,,Frage 1,,,,,,1.0,667.0,244.0,609.0,383.0,0.35443409798010944,0.3467437910247,77842.78100000006,538.2958984375,537.3665771484375,0.6597791314125061,0.2221708893775939,0.4948307573795318,0.2313639670610427,0.0,0.0,1.0,0.3521969567447427,-0.7367270030956761,638.0,313.5,537.831237792969,11.9920154505191,196.378373727784,,,,,,,,,,,,,,,,,,
4734,77841.9819,,,,,,Frage 1,,,,,,1.0,659.0,261.0,606.0,394.0,0.3744260188106199,0.2772454067722992,77859.43599999999,537.0676879882812,536.1347045898438,0.6601883769035339,0.2217144072055816,0.4949518740177154,0.2310754656791687,0.0,0.0,1.0,0.3333903231321593,-0.5692628882631402,632.5,327.5,536.601196289063,16.808115835098,289.138928153903,,,,,,,,,,,,,,,,,,
4735,77858.6358,,,,,,Frage 1,,,,,,1.0,662.0,235.0,579.0,395.0,0.37975469401424344,0.3518835429147489,77876.09100000001,540.7797241210938,539.845947265625,0.6598560810089111,0.2212488055229187,0.4944562911987304,0.2306976020336151,0.0,0.0,1.0,0.29235766797743207,-0.7187844193636186,620.5,315.0,540.312835693359,95.8624314318429,4746.89505741731,,,,,,,,,150.0,150.0,77850.30885,77883.61885,33.3099999999977,2.93999421277006,112.139553883187,4746.89505741731,,183.215483991748
4736,77875.2907,,,,,,Frage 1,,,,,,1.0,552.0,209.0,511.0,411.0,0.36107303474515695,0.3675165500812682,77892.74499999998,541.5382690429688,540.6362915039064,0.6605548858642578,0.2208480834960937,0.4949429035186767,0.2302754372358322,0.0,0.0,1.0,-0.011967857753462097,-0.77859303180381,531.5,310.0,541.087280273438,112.139553883187,977.317333118145,,,,,,,,,150.0,150.0,77850.30885,77883.61885,33.3099999999977,2.93999421277006,112.139553883187,4746.89505741731,,183.215483991748
4737,77891.947,,,,,,Frage 1,,,,,,1.0,516.0,231.0,485.0,408.0,0.38763295461286673,0.3735598878423466,77909.40000000001,538.427001953125,537.5355224609375,0.661403238773346,0.2202539891004562,0.4955067634582519,0.2297122180461883,0.0,0.0,1.0,-0.11796888356984098,0.660402183507195,500.5,319.5,537.981262207031,24.1024405797053,-5285.51438815755,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4738,77908.5997,,,,,,Frage 1,,,,,,1.0,517.0,248.0,498.0,390.0,0.38658975273275237,0.3584418274625429,77926.05500000005,536.1830444335938,535.2865600585938,0.6618042588233947,0.2197327464818954,0.4956832230091095,0.22925865650177,0.0,0.0,1.0,-0.09403316806291667,-0.6709375294114656,507.5,319.0,535.734802246094,16.7680207644212,-440.43427283753,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4739,77925.2548,,,,,,Frage 1,,,,,,1.0,530.0,252.0,507.0,391.0,0.36769736668388264,0.3448783234199942,77942.70900000003,533.8037109375,532.9068603515625,0.6623082756996154,0.2190391272306442,0.4959559142589569,0.2286063283681869,0.0,0.0,1.0,-0.05641990083774999,-0.6410332231913698,518.5,321.5,533.355285644531,12.6039310469619,-250.018896161659,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4740,77941.9081,,,,,,Frage 1,,,,,,1.0,534.0,259.0,508.0,379.0,0.34452785292654436,0.3205398007648475,77959.36400000006,532.0921020507812,531.1912231445312,0.6625968813896179,0.2183851450681686,0.4960412383079528,0.2279645800590515,0.0,0.0,1.0,-0.047871431013848484,-0.6709375294114656,521.0,319.0,531.641662597656,4.95020957096555,-459.591881248391,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4741,77945.5317,,,,,,Frage 1,1.0,1.93463349342346,29.4025349847162,1.34074211120605,202.71484375,,,,,,-0.859817139354942,-0.7545480428964774,,,,,,,,,,,0.3664622783987083,0.0,,,,,,,,,,,,,,,,,,,,,,,
4742,77958.5642,,,,,,Frage 1,,,,,,1.0,539.0,274.0,508.0,366.0,0.33385589769297525,0.2973088994999949,77976.01899999997,530.2479248046875,529.344482421875,0.6628953218460083,0.2178566455841064,0.4961558580398559,0.2274157702922821,0.0,0.0,1.0,-0.03932296118994699,-0.6589758069234273,523.5,320.0,529.796203613281,16.9366616902309,719.643381059821,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4743,77975.2184,,,,,,Frage 1,,,,,,1.0,534.0,294.0,492.0,375.0,0.31528690422694094,0.2708134299269071,77992.67300000007,529.292236328125,528.3798828125,0.662926971912384,0.2174268215894699,0.4960088431835174,0.2269634008407592,0.0,0.0,1.0,-0.07522653445033338,-0.48553083084687215,513.0,334.5,528.836059570313,28.0599023682443,667.894025411632,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4744,77991.8725,,,,,,Frage 1,,,,,,1.0,541.0,304.0,492.0,392.0,0.31251198722583756,0.255977132883231,78009.32799999998,528.536376953125,527.6163330078125,0.6629496216773986,0.2171545475721359,0.4958724975585937,0.2266782969236373,0.0,0.0,1.0,-0.06325867669687119,-0.3240475772583554,516.5,348.0,528.076354980469,16.8505963326299,-673.065853790634,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4745,78008.5285,,,,,,Frage 1,,,,,,1.0,552.0,311.0,489.0,390.0,0.29712475949415124,0.2402275339914175,78025.983,527.7135620117188,526.7894897460938,0.6630821824073792,0.2170678228139877,0.4958349764347076,0.2265978157520294,0.0,0.0,1.0,-0.049581124978628786,-0.2941432710382597,520.5,350.5,527.251525878906,5.73155258854065,-667.569869361638,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4746,78025.1813,,,,,,Frage 1,,,,,,1.0,559.0,313.0,486.0,385.0,0.28396372457462954,0.232833675412349,78042.637,527.1325073242188,526.2025756835938,0.6631497740745544,0.2168794125318527,0.4957426488399505,0.2264333367347717,0.0,0.0,1.0,0.31800307744913664,-0.3120858547703172,522.5,349.0,526.667541503906,14.9179520860233,551.642936772482,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4747,78041.8361,,,,,,Frage 1,,,,,,1.0,556.0,326.0,469.0,401.0,0.26659024046320606,0.2110698866907807,78059.29200000002,526.2662963867188,525.3367919921875,0.6633903384208679,0.216655433177948,0.4958074986934661,0.2262139320373535,0.0,0.0,1.0,-0.07249102410668498,-0.13864087869376215,512.5,363.5,525.801544189453,25.7221857562115,648.715905936165,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4748,78058.4929,,,,,,Frage 1,,,,,,1.0,552.0,334.0,477.0,414.0,0.27306852413871574,0.2214854141503884,78075.94700000003,526.29296875,525.364013671875,0.6634724140167236,0.2164711058139801,0.4957775473594665,0.2260319292545318,0.0,0.0,1.0,-0.07009745255599238,-0.013042792569360206,514.5,374.0,525.828491210938,5.16491212894262,-1234.16704452671,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4749,78075.1455,,,,,,Frage 1,,,,,,1.0,547.0,332.0,484.0,404.0,0.26763344234332026,0.2097679457583303,78092.60100000001,525.2574462890625,524.345703125,0.6640670299530029,0.2162904739379882,0.4962469935417175,0.2258456796407699,0.0,0.0,1.0,-0.06667806462643179,-0.08481312749758983,515.5,368.0,524.801574707031,7.68393645341974,151.269130614855,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4750,78091.801,,,,,,Frage 1,,,,,,1.0,547.0,341.0,489.0,393.0,0.21101053069447712,0.1889757547475458,78109.25600000005,525.1912841796875,524.291748046875,0.6644259095191954,0.2160714864730835,0.4965157210826873,0.2256554216146469,0.0,0.0,1.0,-0.058129594802530285,-0.09677484998562813,518.0,367.0,524.741516113281,9.06987099512971,83.2118244249224,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
4751,78108.4551,,,,,,Frage 1,,,,,,1.0,554.0,355.0,494.0,373.0,0.24804211103477392,0.174236617474948,78125.91099999996,524.5958251953125,523.7156982421875,0.6650360226631165,0.2160612195730209,0.497031033039093,0.2256954759359359,0.0,0.0,1.0,-0.03761326722516669,-0.13266001744974296,524.0,364.0,524.15576171875,9.31632914277758,14.7986470387398,115.0,114.0,520.971428571429,374.128571428571,77883.61885,78466.5312,582.912349999999,1.03150597790354,,,,,,,,,,
