Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,EventSource.2,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,EventSource.3,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
5138,84453.892,,,,,,Frage 1,,,,,,1.0,408.0,-1.0,310.0,-1.0,0.5214727600305806,0.5755942481404738,84471.34700000007,504.0935974121094,505.46575927734375,0.7168272733688354,0.2706872522830963,0.5461927056312561,0.2768231034278869,0.0,0.0,1.0,-1.1082080823907579,-0.12100791461571714,359.0,,504.779678344727,,,,,,,,,,,,,,,,,,,,
5139,84470.5453,,,,,,Frage 1,,,,,,1.0,410.0,-1.0,302.0,-1.0,0.5250503638136897,0.5778885768812088,84488.00100000003,503.9944763183594,505.373779296875,0.7169863581657409,0.2708461284637451,0.5463271737098693,0.2769338488578796,0.0,0.0,1.0,-1.1198624825265588,-0.12100791461571714,356.0,,504.684127807617,,,,,,,,,,,,,,,,,,,,
5140,84487.2011,,,,,,Frage 1,,,,,,1.0,432.0,-1.0,273.0,-1.0,0.5374458228524565,0.567418094809857,84504.65600000006,503.7103271484375,505.0999145507813,0.7172572016716003,0.2710307836532592,0.5465559363365173,0.2770532667636871,0.0,0.0,1.0,-1.1334592826849927,-0.16607884088554734,352.5,,504.405120849609,,,,,,,,,,,,,,,,,,,,
5141,84503.8559,,,,,,Frage 1,,,,,,1.0,431.0,-1.0,282.0,-1.0,0.5428025243577274,0.5702477669234292,84521.31099999999,503.7488098144531,505.142578125,0.7173478603363037,0.2712758481502533,0.5466510653495787,0.2773087620735168,0.0,0.0,1.0,-1.1179200825039253,-0.17929964592469802,356.5,,504.445693969727,,,,,,,,,,,,,,,,,,,,
5142,84520.51,,,,,,Frage 1,,,,,,1.0,427.0,-1.0,288.0,-1.0,0.5445039887247397,0.5637054537566688,84537.96600000001,503.6766052246094,505.07366943359375,0.7174336314201355,0.2715141475200653,0.5467253923416137,0.2775335609912872,0.0,0.0,1.0,-1.1140352824586581,-0.671474160791244,357.5,,504.375137329102,,,,,,,,,,,,,,,,,,,,
5143,84537.1655,,,,,,Frage 1,,,,,,1.0,442.0,-1.0,317.0,-1.0,0.5486509037789403,0.5720623723820102,84554.61999999998,504.7379150390625,506.1263122558594,0.716947317123413,0.2715052664279937,0.5462775826454161,0.2775154709815979,0.0,0.0,1.0,-1.0285696814627865,-0.98576875331286,379.5,,505.432113647461,,,,,,,,,,,,,,,,,,,,
5144,84553.819,,,,,,Frage 1,,,,,,1.0,435.0,-1.0,317.0,-1.0,0.5377046007029526,0.5720623723820102,84571.27500000001,503.19448852539057,504.5545654296875,0.7167056202888488,0.2711657881736755,0.5459694266319274,0.277154803276062,0.0,0.0,1.0,-1.0421664816212204,-0.10598427252577351,376.0,,503.874526977539,,,,,,,,,,,,,,,,,,,,
5145,84570.4744,,,,,,Frage 1,,,,,,1.0,610.0,-1.0,493.0,-1.0,0.5603864792989416,0.5816916005817585,84587.93000000005,501.0794677734375,502.4270629882813,0.716933250427246,0.2708969414234161,0.5461110472679138,0.2768053114414215,0.0,0.0,1.0,-0.36038407367688086,0.1422062948000912,551.5,,501.753265380859,,,,,,,,,,,,,,,,,,,,
5146,84587.129,,,,,,Frage 1,,,,,,1.0,621.0,-1.0,499.0,-1.0,0.5623661298552373,0.5808364416874849,84604.58400000003,502.25436401367193,503.6087646484375,0.7168349027633667,0.2707617580890655,0.5460314750671386,0.2767452895641326,0.0,0.0,1.0,-0.32736327329211234,-0.020649985454895138,560.0,,502.931564331055,,,,,,,,,,,,,,,,,,,,
5147,84603.7832,,,,,,Frage 1,,,,,,1.0,627.0,-1.0,503.0,-1.0,0.563925266404477,0.5791400289216089,84621.23900000006,502.3660888671875,503.7377014160156,0.7172465920448303,0.2707576155662536,0.5463671088218689,0.2767776250839233,0.0,0.0,1.0,-0.3079392730657782,-0.2826623035035084,565.0,,503.051895141602,,,,,,,,,,,,,,,,,,,,
5148,84620.44,,,,,,Frage 1,,,,,,1.0,619.0,-1.0,503.0,-1.0,0.5601600486797574,0.5613805339660581,84637.89399999997,503.05810546875,504.4519348144531,0.7175650596618652,0.2706779241561889,0.5466314554214478,0.2766632437705993,0.0,0.0,1.0,-0.3234784732468456,0.2365547671249361,561.0,,503.755020141602,,,,,,,,,,,,,,,,,,,,
5149,84637.0919,,,,,,Frage 1,,,,,,1.0,611.0,-1.0,494.0,-1.0,0.5637764691404413,0.5731817267070349,84654.54800000007,503.4570007324218,504.87249755859375,0.717935562133789,0.2708533108234405,0.5469390749931335,0.2767896652221679,0.0,0.0,1.0,-0.35649927363161443,0.2179254509334062,552.5,,504.164749145508,,,,,,,,,,,,,,,,,,,,
5150,84653.748,,,,,,Frage 1,,,,,,1.0,621.0,-1.0,500.0,-1.0,0.5747745277865288,0.5894506032322419,84671.20299999998,504.6604919433594,506.1082153320313,0.7183138132095336,0.271167516708374,0.547277808189392,0.2770344018936157,0.0,0.0,1.0,0.7553304993237705,-0.7682264158504792,560.5,,505.384353637695,,,,,,,,,,,,,,,,,,,,
5151,84670.4034,,,,,,Frage 1,,,,,,1.0,619.0,-1.0,504.0,-1.0,0.5807717044717781,0.5942478360537774,84687.858,504.8802490234375,506.3659057617188,0.7191052436828613,0.2715091407299041,0.5479999780654907,0.2773384749889373,0.0,0.0,1.0,-0.3215360732242125,-0.10658521820937175,561.5,,505.623077392578,,,,,,,,,,,,,,,,,,,,
5152,84687.0559,,,,,,Frage 1,,,,,,1.0,615.0,-1.0,493.0,-1.0,0.5850480084512268,0.5942478360537774,84704.512,504.74749755859375,506.2649841308594,0.7198233008384703,0.2720323204994201,0.5486457347869873,0.2777849435806274,0.0,0.0,1.0,-0.3506720735637136,-0.10898900094376258,554.0,,505.506240844727,,,,,,,,,,,,,,,,,,,,
5153,84703.7127,,,,,,Frage 1,,,,,,1.0,615.0,-1.0,488.0,-1.0,0.583948202586618,0.5980925748223416,84721.16700000002,504.9442138671875,506.4881896972656,0.7203213572502136,0.2725110948085784,0.5490813851356506,0.2781729996204376,0.0,0.0,1.0,-0.36038407367688086,-0.13242588260407417,551.5,,505.716201782227,,,,,,,,,,,,,,,,,,,,
5154,84720.3666,,,,,,Frage 1,,,,,,1.0,612.0,-1.0,484.0,-1.0,0.580707010009154,0.5919256972677007,84737.82200000003,504.7396240234375,506.2969665527344,0.7206385731697083,0.2729816436767578,0.5491448640823364,0.2784943878650665,0.0,0.0,1.0,-0.37398087383531553,-0.10658521820937175,548.0,,505.518295288086,,,,,,,,,,,,,,,,,,,,
5155,84737.0216,,,,,,Frage 1,,,,,,1.0,617.0,-1.0,495.0,-1.0,0.5815286296844789,0.5954923355828423,84754.47600000001,504.7724304199218,506.326904296875,0.7210072875022888,0.2740674018859863,0.5492326021194458,0.2801057398319244,0.0,0.0,1.0,-0.3429024734731804,-0.10658521820937175,556.0,,505.549667358399,,,,,,,,,,,,,,,,,,,,
5156,84753.6764,,,,,,Frage 1,,,,,,1.0,625.0,-1.0,501.0,-1.0,0.5808493378269265,0.6124912257982829,84771.13100000005,504.43753051757807,506.03274536132807,0.7218919992446899,0.2733114659786224,0.5500798225402832,0.2791581153869628,0.0,0.0,1.0,-0.3157088731563117,1.028000232423154,563.0,,505.235137939453,,,,,,,,,,,,,,,,,,,,
5157,84770.5516,,,,,,Frage 1,,,,,,1.0,628.0,-1.0,519.0,-1.0,0.5822014520957687,0.6146047892442926,84787.78599999996,505.17916870117193,506.79205322265625,0.7219328880310057,0.2732914388179779,0.5502127408981323,0.2789430916309356,0.0,0.0,1.0,-0.27491847268100933,1.028000232423154,573.5,,505.985610961914,,,,,,,,,,,,,,,,,,,,
5158,84786.9867,,,,,,Frage 1,,,,,,1.0,628.0,-1.0,526.0,-1.0,0.5820914715093077,0.6054413793040265,84804.44099999998,505.4861755371094,507.1110229492188,0.7220360040664672,0.2732678353786468,0.5503566861152648,0.2788151204586029,0.0,0.0,1.0,-0.26132167252257527,0.44688575638414346,577.0,,506.298599243164,,,,,,,,,,,,,,,,,,,,
5159,84803.6394,,,,,,Frage 1,,,,,,1.0,630.0,-1.0,524.0,-1.0,0.5884832844165635,0.606755403946447,84821.09499999997,505.49072265625,507.1293029785156,0.7222820520401001,0.2732892930507659,0.5506197810173034,0.2787546813488006,0.0,0.0,1.0,-0.26132167252257527,0.12357697860856165,577.0,,506.310012817383,,,,,,,,,,,,,,,,,,,,
5160,84820.2951,,,,,,Frage 1,,,,,,1.0,637.0,-1.0,521.0,-1.0,0.5946098500270602,0.6007971017318733,84837.75,505.43460083007807,507.08218383789057,0.7224949598312377,0.2734952569007873,0.5508214831352233,0.2789530158042907,0.0,0.0,1.0,-0.25355207243204175,0.790025741718451,579.0,,506.258392333984,,,,,,,,,,,,,,,,,,,,
5161,84836.9497,,,,,,Frage 1,,,,,,1.0,642.0,-1.0,522.0,-1.0,0.5920479493071477,0.6063382532663136,84854.40500000003,505.8245544433594,507.4866943359375,0.7226090431213378,0.2735142409801483,0.5509523749351501,0.2788209915161132,0.0,0.0,1.0,-0.24189767229624076,0.12357697860856165,582.0,,506.655624389649,,,,,,,,,,,,,,,,,,,,
5162,84853.6039,,,,,,Frage 1,,,,,,1.0,617.0,-1.0,518.0,-1.0,0.5929601412301471,0.6168017828263289,84871.059,506.64739990234375,508.3259582519531,0.7226903438568115,0.2731825411319732,0.551051378250122,0.2783972918987274,0.0,0.0,1.0,-0.2982272729526106,1.1740300335374048,567.5,,507.486679077149,,,,,,,,,,,,,,,,,,,,
5163,84870.2598,,,,,,Frage 1,,,,,,1.0,591.0,-1.0,509.0,-1.0,0.6162255638790048,0.6360046191351416,84887.71400000004,506.75930786132807,508.37210083007807,0.7209846377372741,0.2754490673542022,0.5492849349975585,0.2803666889667511,0.0,0.0,1.0,-0.3662112737447817,1.190255566994543,550.0,,507.565704345703,,,,,,,,,,,,,,,,,,,,
5164,84886.9132,,,,,,Frage 1,,,,,,1.0,-1.0,-1.0,-1.0,-1.0,-1.7067921466830374,-1.686745987938931,84904.36900000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,-0.0461037500147896,-0.7952689716123772,496.5,,507.034606933594,,,,,,,,,,,,,,,,,,,,
5165,84903.5679,,,,,,Frage 1,,,,,,1.0,443.0,537.0,-1.0,-1.0,0.6038223415047237,-1.686745987938931,84921.02300000003,506.5035095214844,-1.0,0.7247658967971801,0.2727898061275482,-1.0,-1.0,0.0,4.0,1.0,-0.7818848785883389,1.0292021237903501,443.0,537.0,506.503509521484,,,,,,,,,,,,,,,,,,,,
5166,84920.2227,,,,,,Frage 1,,,,,,1.0,452.0,525.0,-1.0,-1.0,0.61183151597758,-1.686745987938931,84937.67800000006,506.7942504882813,-1.0,0.7232935428619384,0.2688260972499847,-1.0,-1.0,0.0,4.0,1.0,-0.7469216781809366,0.9570886417586214,452.0,525.0,506.794250488281,11.4048415588001,,126.0,125.0,439.5,543.1875,84911.8953,85045.1333,133.237999999998,0.587546456426555,,,,,,,,,,
5167,84936.8786,,,,,,Frage 1,,,,,,1.0,465.0,516.0,408.0,539.0,0.6175569759198082,0.6441112473524028,84954.33299999998,506.8990783691406,508.57568359375,0.7237510085105896,0.2681087851524353,0.550283670425415,0.2742772996425628,0.0,0.0,1.0,-0.8071360788825739,0.9721122838485651,436.5,527.5,507.737380981445,14.0251578256753,157.320605123437,126.0,125.0,439.5,543.1875,84911.8953,85045.1333,133.237999999998,0.587546456426555,,,,,,,,,,
