Row,Timestamp,EventSource,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,EventSource.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,EventSource.2,ET_GazeLeftx,ET_GazeLefty,ET_GazeRightx,ET_GazeRighty,ET_PupilLeft,ET_PupilRight,ET_TimeSignal,ET_DistanceLeft,ET_DistanceRight,ET_CameraLeftX,ET_CameraLeftY,ET_CameraRightX,ET_CameraRightY,ET_ValidityLeft,ET_ValidityRight,EventSource.3,Gaze X,Gaze Y,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation Index by Stimulus,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,Saccade Index,Saccade Index by Stimulus,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction
301,4912.3314,,,,,,Frage 1,,,,,,1.0,965.0,945.0,948.0,978.0,-0.02805686976089954,-0.024499221569511093,4929.787000000011,581.78271484375,580.248291015625,0.6256855130195617,0.3801638484001159,0.4747349321842193,0.3818705081939697,0.0,0.0,1.0,0.5460659307917357,8.75948546776278,956.5,961.5,581.015502929688,18.9509727391585,-39402.0654445785,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
302,4928.9874,,,,,,Frage 1,,,,,,1.0,974.0,970.0,948.0,991.0,-0.02907006666724633,-0.026687912833645917,4946.442000000039,581.8416748046875,580.47509765625,0.6292939186096191,0.3774615228176116,0.4785954058170318,0.3792071044445037,0.0,0.0,1.0,0.5563046669940808,9.061536690789085,961.0,980.5,581.158386230469,22.729733970746,226.870871252853,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
303,4945.6411,,,,,,Frage 1,,,,,,1.0,975.0,976.0,937.0,999.0,-0.03099224594100168,-0.029751466664791462,4963.097000000067,582.2216796875,580.85107421875,0.6290525197982788,0.3773263096809387,0.4785396456718444,0.3791089951992034,0.0,0.0,1.0,0.5449282934359196,9.172818720325091,956.0,987.5,581.536376953125,5.44841996568917,-1037.686160136,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
304,4962.2962,,,,,,Frage 1,,,,,,1.0,975.0,973.0,935.0,986.0,-0.0320546552685142,-0.03144593732089602,4979.751000000048,582.63525390625,581.2598876953125,0.6288589835166931,0.3772750496864318,0.4784477055072784,0.3791151344776153,0.0,0.0,1.0,0.5426530187242875,9.045639257998227,955.0,979.5,581.947570800781,3.91686383349433,-91.9571862189266,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
305,4978.9518,,,,,,Frage 1,,,,,,1.0,977.0,977.0,931.0,990.0,-0.032404931913279804,-0.03177746418839455,4996.406000000075,582.7996826171875,581.4222412109375,0.6287781596183776,0.3771548867225647,0.4784217774868011,0.3790459036827087,0.0,0.0,1.0,0.5403777440126553,9.10922898916166,954.0,983.5,582.110961914063,3.12629413893141,-47.4656988978436,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
306,4995.6051,,,,,,Frage 1,,,,,,1.0,975.0,970.0,930.0,984.0,-0.03327338640443443,-0.03155030689029364,5013.060999999987,583.0510864257812,581.6703491210938,0.628674566745758,0.3771278858184814,0.4783518612384796,0.3790569305419921,0.0,0.0,1.0,0.536964831945207,0.4442125636147976,952.5,977.0,582.360717773438,12.2174129963148,545.904947210668,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
307,5012.2603,,,,,,Frage 1,,,,,,1.0,973.0,964.0,934.0,975.0,-0.04518468799167618,-0.031854206518834194,5029.714999999968,583.1290283203125,581.7476806640625,0.6286601424217224,0.3770871758460998,0.478351205587387,0.3790513575077056,0.0,0.0,1.0,0.5392401066568392,8.886664930089646,953.5,969.5,582.438354492188,4.38414250444059,-470.319809541413,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
308,5028.9156,,,,,,Frage 1,,,,,,1.0,970.0,967.0,936.0,977.0,-0.031191990473967333,-0.05360046277130133,5046.369999999995,583.1263427734375,581.7427978515625,0.6286263465881347,0.3770079612731933,0.4783129692077636,0.3790009915828704,0.0,0.0,1.0,0.5381024693010231,8.92640851206679,953.0,972.0,582.4345703125,7.33203430685635,176.994218201756,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
309,5045.5704,,,,,,Frage 1,,,,,,1.0,977.0,966.0,935.0,989.0,-0.03126146683325955,-0.0324343785369569,5063.025000000023,583.1041870117188,581.7191772460938,0.6286097168922424,0.3770114481449127,0.4782823026180267,0.3790191411972045,0.0,0.0,1.0,0.5449282934359196,9.01384439241651,956.0,977.5,582.411682128906,23.0868879756054,945.964747024864,19.0,18.0,955.277777777778,976.5,4904.00445,5053.89695,149.8925,0.238204301829392,,,,,,,,,,
310,5062.2235,,,,,,Frage 1,,,,,,1.0,958.0,985.0,924.0,1006.0,-0.031064617148597897,-0.031442867627678485,5079.679000000004,583.1424560546875,581.7554931640625,0.628568410873413,0.377053290605545,0.4782460927963256,0.379077672958374,0.0,0.0,1.0,0.5107991727614365,9.299998182651954,941.0,995.5,582.448974609375,54.8962569467899,1910.11697348744,,,,,,,,,20.0,20.0,5053.89695,5087.2069,33.3099499999998,1.23997846751721,54.8962569467899,1910.11697348744,-970.010422333197,110.224859431168
